trade_date,ts_code,name,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,raw_open,raw_high,raw_low,raw_close,raw_pre_close,qfq_factor
2024-10-11,002594.SZ,比亚迪,103.35,103.35,97.35,98.69,103.97,-5.28,-5.078388,186418.0,5671879376.72,1.6,314.02,314.02,296.01,300.05,315.89,0.32891185
2024-10-14,002594.SZ,比亚迪,99.01,102.0,98.74,101.01,98.69,2.32,2.350795,172365.0,5268100404.73,1.48,300.99,309.98,300.2,307.0,300.05,0.3290228
2024-10-15,002594.SZ,比亚迪,100.51,101.47,98.01,98.01,101.01,-3.0,-2.970003,122149.0,3695577335.23,1.05,305.5,308.38,298.0,298.0,307.0,0.32889262
2024-10-16,002594.SZ,比亚迪,96.34,97.34,94.34,95.27,98.01,-2.74,-2.795633,150322.0,4362898826.78,1.29,293.0,295.98,287.0,289.79,298.0,0.32875531
2024-10-17,002594.SZ,比亚迪,96.18,97.96,95.05,95.15,95.27,-0.12,-0.125958,102457.0,3005198739.74,0.88,292.51,297.85,289.12,289.42,289.79,0.32876097
2024-10-18,002594.SZ,比亚迪,95.16,100.74,94.7,98.78,95.15,3.63,3.815029,191092.0,5674148204.69,1.64,289.45,306.2,288.08,300.3,289.42,0.32893773
2024-10-21,002594.SZ,比亚迪,99.68,101.54,98.98,100.83,98.78,2.05,2.075319,157816.0,4819617233.25,1.36,303.0,308.6,300.9,306.45,300.3,0.32902594
2024-10-22,002594.SZ,比亚迪,100.34,102.05,99.68,100.26,100.83,-0.57,-0.565308,103733.0,3174859558.84,0.89,305.0,310.12,303.0,304.75,306.45,0.32899098
2024-10-23,002594.SZ,比亚迪,100.26,102.61,99.57,101.64,100.26,1.38,1.376421,126695.0,3911383612.4,1.09,304.75,311.8,302.68,308.88,304.75,0.32905983
2024-10-24,002594.SZ,比亚迪,101.64,102.0,99.54,99.9,101.64,-1.74,-1.711924,96885.0,2959755260.68,0.83,308.88,309.97,302.58,303.68,308.88,0.3289647
2024-10-25,002594.SZ,比亚迪,100.01,102.61,100.01,101.39,99.9,1.49,1.491491,139820.0,4306245200.84,1.2,304.0,311.8,304.0,308.14,303.68,0.32903875
2024-10-28,002594.SZ,比亚迪,101.68,101.68,99.26,100.38,101.39,-1.01,-0.996153,109324.0,3323177977.18,0.94,309.0,309.0,301.75,305.1,308.14,0.32900688
2024-10-29,002594.SZ,比亚迪,101.68,102.1,99.94,100.48,100.38,0.1,0.099621,118546.0,3635542203.37,1.02,309.0,310.28,303.8,305.4,305.1,0.32901113
2024-10-30,002594.SZ,比亚迪,99.68,101.18,99.18,100.53,100.48,0.05,0.049761,108448.0,3301164357.47,0.93,303.0,307.51,301.5,305.55,305.4,0.32901325
2024-10-31,002594.SZ,比亚迪,99.35,99.67,96.34,96.41,100.53,-4.12,-4.098279,240852.0,7127704551.25,2.07,302.01,302.99,293.0,293.19,305.55,0.32883113
2024-11-01,002594.SZ,比亚迪,96.41,97.21,95.38,95.45,96.41,-0.96,-0.995747,143041.0,4174457395.28,1.23,293.2,295.6,290.1,290.31,293.19,0.32878647
2024-11-04,002594.SZ,比亚迪,97.34,101.65,97.21,101.0,95.45,5.55,5.814563,217319.0,6600399617.25,1.87,296.0,308.92,295.61,306.98,290.31,0.32901166
2024-11-05,002594.SZ,比亚迪,100.03,101.49,98.84,101.18,101.0,0.18,0.178218,167820.0,5124245708.8,1.44,304.06,308.44,300.5,307.5,306.98,0.32904065
2024-11-06,002594.SZ,比亚迪,101.34,101.93,98.01,98.8,101.18,-2.38,-2.352244,184861.0,5611830833.85,1.59,308.0,309.75,298.0,300.36,307.5,0.32893861
2024-11-07,002594.SZ,比亚迪,97.02,99.3,96.68,99.27,98.8,0.47,0.475709,150676.0,4484370171.83,1.3,295.03,301.88,294.0,301.78,300.36,0.32894824
2024-11-08,002594.SZ,比亚迪,101.05,101.18,97.68,97.98,99.27,-1.29,-1.299486,166716.0,5022195686.37,1.43,307.12,307.52,297.0,297.9,301.78,0.32890232
2024-11-11,002594.SZ,比亚迪,97.01,98.5,96.21,98.44,97.98,0.46,0.469484,180859.0,5349190917.28,1.56,295.0,299.47,292.6,299.29,297.9,0.32891176
2024-11-12,002594.SZ,比亚迪,98.73,102.01,98.45,98.95,98.44,0.51,0.518082,246557.0,7520312653.8,2.12,300.15,310.0,299.31,300.81,299.29,0.32894518
2024-11-13,002594.SZ,比亚迪,98.01,99.12,97.11,98.87,98.95,-0.08,-0.080849,145116.0,4326957543.62,1.25,298.0,301.33,295.3,300.57,300.81,0.32894168
2024-11-14,002594.SZ,比亚迪,98.68,98.78,96.68,96.93,98.87,-1.94,-1.962173,124583.0,3690676831.42,1.07,300.0,300.3,294.0,294.75,300.57,0.32885496
2024-11-15,002594.SZ,比亚迪,96.94,97.27,94.68,95.34,96.93,-1.59,-1.640359,153236.0,4471450174.24,1.32,294.79,295.79,288.02,290.0,294.75,0.32875862
2024-11-18,002594.SZ,比亚迪,95.35,96.33,94.23,94.9,95.34,-0.44,-0.461506,116206.0,3364288894.42,1.0,290.01,292.95,286.66,288.68,290.0,0.3287377
2024-11-19,002594.SZ,比亚迪,94.9,95.84,92.68,94.67,94.9,-0.23,-0.24236,131947.0,3785016710.44,1.14,288.68,291.48,282.02,287.99,288.68,0.32872669
2024-11-20,002594.SZ,比亚迪,94.68,95.48,93.84,94.83,94.67,0.16,0.169008,106017.0,3049973686.34,0.91,288.01,290.4,285.5,288.46,287.99,0.32874575
2024-11-21,002594.SZ,比亚迪,94.83,94.84,93.34,94.01,94.83,-0.82,-0.864705,95533.0,2727230001.41,0.82,288.47,288.49,284.0,286.0,288.46,0.32870629
2024-11-22,002594.SZ,比亚迪,93.84,93.96,91.34,91.51,94.01,-2.5,-2.659292,125142.0,3529973028.97,1.08,285.5,285.86,278.0,278.49,286.0,0.32859349
2024-11-25,002594.SZ,比亚迪,93.01,95.13,92.31,93.01,91.51,1.5,1.639165,174533.0,4981714331.78,1.5,283.0,289.36,280.89,283.0,278.49,0.32865724
2024-11-26,002594.SZ,比亚迪,92.01,94.01,91.3,92.35,93.01,-0.66,-0.709601,95206.0,2686423189.13,0.82,280.0,286.0,277.88,281.01,283.0,0.32863599
2024-11-27,002594.SZ,比亚迪,91.77,92.34,91.01,92.34,92.35,-0.01,-0.010828,110003.0,3068303752.07,0.95,279.28,281.0,277.0,281.0,281.01,0.3286121
2024-11-28,002594.SZ,比亚迪,92.41,92.53,89.68,90.2,92.34,-2.14,-2.317522,158589.0,4365779156.54,1.36,281.2,281.56,273.0,274.58,281.0,0.32850171
2024-11-29,002594.SZ,比亚迪,89.68,91.3,89.36,90.29,90.2,0.09,0.099778,128005.0,3516186178.74,1.1,273.0,277.88,272.05,274.83,274.58,0.32853036
2024-12-02,002594.SZ,比亚迪,90.88,93.34,90.04,92.81,90.29,2.52,2.791007,151357.0,4255616768.38,1.3,276.61,284.0,274.08,282.4,274.83,0.32864731
2024-12-03,002594.SZ,比亚迪,93.61,93.97,92.2,92.89,92.81,0.08,0.086198,91450.0,2585320048.37,0.79,284.8,285.88,280.58,282.65,282.4,0.32863966
2024-12-04,002594.SZ,比亚迪,92.46,93.12,91.61,92.0,92.89,-0.89,-0.958123,85013.0,2389151937.26,0.73,281.34,283.33,278.8,279.98,282.65,0.3285949
2024-12-05,002594.SZ,比亚迪,91.07,91.5,90.11,90.43,92.0,-1.57,-1.706522,90268.0,2486214937.29,0.78,277.19,278.48,274.31,275.26,279.98,0.32852576
2024-12-06,002594.SZ,比亚迪,90.57,92.67,90.01,92.1,90.43,1.67,1.846732,124698.0,3469413044.88,1.07,275.67,281.98,274.01,280.28,275.26,0.32859997
2024-12-09,002594.SZ,比亚迪,91.75,93.34,91.24,92.17,92.1,0.07,0.076004,92153.0,2590143544.39,0.79,279.23,283.99,277.68,280.49,280.28,0.32860352
2024-12-10,002594.SZ,比亚迪,96.34,96.68,92.68,92.86,92.17,0.69,0.748617,175929.0,5057037510.83,1.51,293.0,294.0,282.0,282.55,280.49,0.3286498
2024-12-11,002594.SZ,比亚迪,92.69,93.3,91.81,92.27,92.86,-0.59,-0.635365,93360.0,2623997225.72,0.8,282.03,283.87,279.4,280.77,282.55,0.32863198
2024-12-12,002594.SZ,比亚迪,92.04,93.24,91.48,93.24,92.27,0.97,1.051263,100134.0,2816818034.74,0.86,280.1,283.68,278.4,283.68,280.77,0.3286802
2024-12-13,002594.SZ,比亚迪,92.45,92.55,90.82,90.85,93.24,-2.39,-2.563278,112359.0,3130392699.07,0.97,281.33,281.62,276.42,276.51,283.68,0.32855955
2024-12-16,002594.SZ,比亚迪,90.85,91.4,89.87,90.33,90.85,-0.52,-0.572372,71490.0,1967314539.05,0.61,276.52,278.18,273.58,274.95,276.51,0.32853246
2024-12-17,002594.SZ,比亚迪,90.32,93.9,90.0,92.94,90.33,2.61,2.889406,175682.0,4960329885.56,1.51,274.92,285.66,273.98,282.8,274.95,0.32864215
2024-12-18,002594.SZ,比亚迪,93.09,94.3,92.89,93.56,92.94,0.62,0.667097,84106.0,2397657885.43,0.72,283.25,286.88,282.63,284.65,282.8,0.32868435
2024-12-19,002594.SZ,比亚迪,92.61,94.32,92.01,93.81,93.56,0.25,0.267208,86729.0,2465377213.9,0.75,281.81,286.94,280.0,285.4,284.65,0.32869657
2024-12-20,002594.SZ,比亚迪,93.68,94.26,92.08,92.08,93.81,-1.73,-1.844153,96707.0,2730666916.66,0.83,285.01,286.75,280.2,280.2,285.4,0.32862241
2024-12-23,002594.SZ,比亚迪,92.18,93.11,91.64,92.24,92.08,0.16,0.173762,81516.0,2291275853.09,0.7,280.5,283.29,278.88,280.7,280.2,0.32860705
2024-12-24,002594.SZ,比亚迪,91.97,94.85,91.72,94.82,92.24,2.58,2.797051,142287.0,4072070487.74,1.22,279.89,288.51,279.13,288.42,280.7,0.32875667
2024-12-25,002594.SZ,比亚迪,94.92,95.8,93.91,93.98,94.82,-0.84,-0.885889,83391.0,2405517152.19,0.72,288.73,291.36,285.7,285.92,288.42,0.32869334
2024-12-26,002594.SZ,比亚迪,93.98,94.28,93.34,93.63,93.98,-0.35,-0.37242,67605.0,1928774413.55,0.58,285.92,286.8,284.0,284.86,285.92,0.32868778
2024-12-27,002594.SZ,比亚迪,94.28,94.53,93.01,94.1,93.63,0.47,0.501976,78683.0,2249658028.46,0.68,286.8,287.55,283.0,286.28,284.86,0.32869918
2024-12-30,002594.SZ,比亚迪,94.41,95.18,93.12,93.67,94.1,-0.43,-0.456961,82947.0,2371257353.79,0.71,287.2,289.5,283.33,284.99,286.28,0.3286782
2024-12-31,002594.SZ,比亚迪,93.68,94.18,92.68,92.9,93.67,-0.77,-0.822035,77620.0,2201903440.1,0.67,285.0,286.5,282.0,282.66,284.99,0.32866341
2025-01-02,002594.SZ,比亚迪,93.01,93.04,88.48,89.04,92.9,-3.86,-4.155005,168784.0,4624073917.86,1.45,283.0,283.08,269.42,271.1,282.66,0.32843969
2025-01-03,002594.SZ,比亚迪,89.18,90.21,88.09,88.92,89.04,-0.12,-0.134771,99365.0,2693072230.19,0.85,271.5,274.59,268.24,270.73,271.1,0.32844531
2025-01-06,002594.SZ,比亚迪,89.32,89.97,88.35,89.1,88.92,0.18,0.202429,82447.0,2236590143.88,0.71,271.94,273.89,269.03,271.28,270.73,0.32844294
2025-01-07,002594.SZ,比亚迪,89.1,91.25,87.84,90.02,89.1,0.92,1.032548,95722.0,2627167272.83,0.82,271.28,277.73,267.5,274.03,271.28,0.32850418
2025-01-08,002594.SZ,比亚迪,89.67,90.01,87.28,88.4,90.02,-1.62,-1.7996,109082.0,2933447141.97,0.94,272.99,273.99,265.81,269.18,274.03,0.32840478
2025-01-09,002594.SZ,比亚迪,88.34,89.24,87.56,88.47,88.4,0.07,0.079186,65613.0,1766873664.35,0.56,269.0,271.7,266.66,269.39,269.18,0.32840863
2025-01-10,002594.SZ,比亚迪,88.34,88.81,86.94,87.35,88.47,-1.12,-1.265966,80548.0,2147363099.92,0.69,269.0,270.39,264.78,266.02,269.39,0.32835877
2025-01-13,002594.SZ,比亚迪,86.34,88.17,86.08,87.34,87.35,-0.01,-0.011448,67214.0,1787448697.26,0.58,263.0,268.47,262.21,266.0,266.02,0.32834586
2025-01-14,002594.SZ,比亚迪,87.46,91.06,87.35,90.78,87.34,3.44,3.938631,125790.0,3438827616.87,1.08,266.34,277.15,266.01,276.3,266.0,0.32855592
2025-01-15,002594.SZ,比亚迪,90.74,91.11,90.18,90.24,90.78,-0.54,-0.594845,62336.0,1718769123.17,0.54,276.2,277.31,274.5,274.69,276.3,0.32851578
2025-01-16,002594.SZ,比亚迪,90.24,91.12,88.85,89.6,90.24,-0.64,-0.70922,72572.0,1984685717.9,0.62,274.7,277.33,270.53,272.76,274.69,0.32849391
2025-01-17,002594.SZ,比亚迪,89.85,91.74,89.5,90.88,89.6,1.28,1.428571,86142.0,2376770800.05,0.74,273.52,279.2,272.48,276.6,272.76,0.3285611
2025-01-20,002594.SZ,比亚迪,91.68,94.15,91.65,93.49,90.88,2.61,2.871919,135797.0,3863727458.08,1.17,279.0,286.43,278.92,284.43,276.6,0.32869247
2025-01-21,002594.SZ,比亚迪,93.68,94.49,93.01,94.03,93.49,0.54,0.577602,76441.0,2184132797.3,0.66,285.0,287.43,283.0,286.05,284.43,0.32871876
2025-01-22,002594.SZ,比亚迪,93.68,94.11,91.94,92.84,94.03,-1.19,-1.265554,81057.0,2287303620.42,0.7,285.0,286.3,279.8,282.5,286.05,0.32863717
2025-01-23,002594.SZ,比亚迪,93.67,93.68,91.01,91.05,92.84,-1.79,-1.928048,96174.0,2690601164.04,0.83,284.98,285.0,277.0,277.11,282.5,0.32856988
2025-01-24,002594.SZ,比亚迪,90.85,92.18,90.68,91.7,91.05,0.65,0.713893,68144.0,1898979250.77,0.59,276.51,280.5,276.0,279.08,277.11,0.32857962
2025-01-27,002594.SZ,比亚迪,91.71,92.05,90.18,90.18,91.7,-1.52,-1.657579,63408.0,1755529339.7,0.55,279.09,280.12,274.5,274.5,279.08,0.32852459
2025-02-05,002594.SZ,比亚迪,92.92,94.26,92.54,92.94,90.18,2.76,3.060546,145351.0,4128876836.05,1.25,282.73,286.75,281.6,282.8,274.5,0.32864215
2025-02-06,002594.SZ,比亚迪,92.95,102.37,92.83,102.37,92.94,9.43,10.146331,381459.0,11416508784.31,3.28,282.81,311.08,282.45,311.08,282.8,0.32907934
2025-02-07,002594.SZ,比亚迪,105.34,108.68,103.34,107.64,102.37,5.27,5.147993,487075.0,15691989047.57,4.19,320.0,330.0,314.0,326.9,311.08,0.32927501
2025-02-10,002594.SZ,比亚迪,107.65,109.34,105.87,108.72,107.64,1.08,1.003344,272711.0,8908518536.6,2.35,326.91,332.0,321.58,330.13,326.9,0.32932481
2025-02-11,002594.SZ,比亚迪,111.78,112.11,107.35,108.64,108.72,-0.08,-0.073584,280364.0,9315885530.05,2.41,339.3,340.3,326.01,329.9,330.13,0.32931191
2025-02-12,002594.SZ,比亚迪,107.84,114.32,106.23,113.69,108.64,5.05,4.64838,279357.0,9451048634.3,2.4,327.5,346.94,322.65,345.05,329.9,0.32948848
2025-02-13,002594.SZ,比亚迪,112.41,114.13,111.84,112.44,113.69,-1.25,-1.099481,199840.0,6859997620.51,1.72,341.2,346.35,339.5,341.3,345.05,0.32944623
2025-02-14,002594.SZ,比亚迪,112.52,118.54,112.52,117.36,112.44,4.92,4.375667,243645.0,8574633633.17,2.1,341.52,359.6,341.52,356.05,341.3,0.32961663
2025-02-17,002594.SZ,比亚迪,117.36,118.28,113.51,114.84,117.36,-2.52,-2.147239,232015.0,8111345838.94,2.0,356.05,358.8,344.5,348.5,356.05,0.32952654
2025-02-18,002594.SZ,比亚迪,115.81,119.84,114.96,117.42,114.84,2.58,2.246604,251797.0,8977762526.02,2.17,351.4,363.48,348.84,356.22,348.5,0.32962776
2025-02-19,002594.SZ,比亚迪,116.52,118.68,116.34,118.18,117.42,0.76,0.647249,161918.0,5784129670.21,1.39,353.52,360.0,353.0,358.5,356.22,0.32965132
2025-02-20,002594.SZ,比亚迪,119.84,121.23,118.08,119.6,118.18,1.42,1.201557,156937.0,5695876654.95,1.35,363.48,367.66,358.2,362.78,358.5,0.32967639
2025-02-21,002594.SZ,比亚迪,120.68,127.51,120.42,126.34,119.6,6.74,5.635452,239292.0,9089497618.41,2.06,366.0,386.5,365.23,383.0,362.78,0.32986945
2025-02-24,002594.SZ,比亚迪,127.01,128.23,123.17,124.1,126.34,-2.24,-1.772994,199407.0,7586289373.78,1.72,385.0,388.66,373.48,376.28,383.0,0.32980759
2025-02-25,002594.SZ,比亚迪,122.01,125.34,121.61,122.84,124.1,-1.26,-1.01531,161103.0,6008878409.26,1.39,370.0,380.0,368.81,372.49,376.28,0.32978067
2025-02-26,002594.SZ,比亚迪,122.84,123.94,120.34,122.71,122.84,-0.13,-0.105829,138529.0,5125594765.18,1.19,372.49,375.8,365.0,372.1,372.49,0.32977694
2025-02-27,002594.SZ,比亚迪,126.01,126.67,122.35,123.84,122.71,1.13,0.92087,168446.0,6350435990.24,1.45,382.0,383.99,371.01,375.5,372.1,0.32980027
2025-02-28,002594.SZ,比亚迪,122.38,123.6,118.35,119.28,123.84,-4.56,-3.682171,239304.0,8762214821.87,2.06,371.1,374.77,359.01,361.82,375.5,0.32966669
2025-03-03,002594.SZ,比亚迪,121.68,122.01,117.94,118.75,119.28,-0.53,-0.444333,152078.0,5524500397.17,1.31,369.0,370.0,357.79,360.21,361.82,0.3296688
2025-03-04,002594.SZ,比亚迪,112.02,114.68,111.35,113.62,118.75,-5.13,-4.32,263453.0,9062924960.49,2.27,340.03,348.0,338.03,344.84,360.21,0.32948614
2025-03-05,002594.SZ,比亚迪,114.34,117.07,114.34,116.66,113.62,3.04,2.675585,139069.0,4885879812.39,1.2,347.0,355.19,347.0,353.96,344.84,0.32958526
2025-03-06,002594.SZ,比亚迪,118.74,119.4,117.68,118.32,116.66,1.66,1.422938,114601.0,4120637644.5,0.99,360.18,362.17,357.0,358.93,353.96,0.32964645
2025-03-07,002594.SZ,比亚迪,118.31,119.01,117.09,117.48,118.32,-0.84,-0.709939,87584.0,3131517605.2,0.75,358.9,361.0,355.24,356.4,358.93,0.32962963
2025-03-10,002594.SZ,比亚迪,117.31,117.81,115.01,115.68,117.48,-1.8,-1.532176,99177.0,3484351089.32,0.85,355.9,357.39,349.0,351.0,356.4,0.32957265
2025-03-11,002594.SZ,比亚迪,113.68,115.93,113.64,115.47,115.68,-0.21,-0.181535,95370.0,3314689326.43,0.82,345.0,351.77,344.88,350.38,351.0,0.32955648
2025-03-12,002594.SZ,比亚迪,116.83,118.64,115.68,115.68,115.47,0.21,0.181865,129511.0,4593312533.26,1.11,354.45,359.88,351.0,351.0,350.38,0.32957265
2025-03-13,002594.SZ,比亚迪,115.97,117.8,115.72,116.84,115.68,1.16,1.002766,102211.0,3624758940.84,0.88,351.87,357.36,351.13,354.5,351.0,0.32959097
2025-03-14,002594.SZ,比亚迪,117.68,124.4,117.22,123.99,116.84,7.15,6.11948,224697.0,8292987453.86,1.93,357.0,377.18,355.62,375.94,354.5,0.32981327
2025-03-17,002594.SZ,比亚迪,126.12,126.34,124.0,125.43,123.99,1.44,1.161384,133069.0,5060211612.55,1.14,382.32,383.0,375.96,380.25,375.94,0.32986193
2025-03-18,002594.SZ,比亚迪,128.19,128.68,125.35,126.87,125.43,1.44,1.148051,173339.0,6672881109.13,1.49,388.55,390.0,380.01,384.57,380.25,0.32990093
2025-03-19,002594.SZ,比亚迪,126.85,131.68,126.19,131.03,126.87,4.16,3.278947,188352.0,7404859764.84,1.62,384.53,399.0,382.54,397.07,384.57,0.32999219
2025-03-20,002594.SZ,比亚迪,132.01,133.14,130.67,132.01,131.03,0.98,0.74792,159413.0,6372989565.18,1.37,400.0,403.4,395.99,399.99,397.07,0.33003325
2025-03-21,002594.SZ,比亚迪,129.68,129.78,122.01,122.68,132.01,-9.33,-7.067646,282107.0,10685254370.83,2.43,393.01,393.31,370.0,372.0,399.99,0.32978495
2025-03-24,002594.SZ,比亚迪,124.34,124.84,121.3,123.8,122.68,1.12,0.912944,147894.0,5522974120.0,1.27,377.0,378.5,367.86,375.36,372.0,0.32981671
2025-03-25,002594.SZ,比亚迪,124.67,125.21,121.67,121.87,123.8,-1.93,-1.558966,123085.0,4595791802.18,1.06,377.98,379.6,368.98,369.59,375.36,0.32974377
2025-03-26,002594.SZ,比亚迪,121.87,125.01,121.34,124.01,121.87,2.14,1.755969,120205.0,4503762855.04,1.03,369.59,379.0,368.0,376.01,369.59,0.32980506
2025-03-27,002594.SZ,比亚迪,124.04,129.1,124.04,127.51,124.01,3.5,2.822353,144394.0,5554865370.91,1.24,376.1,391.28,376.09,386.5,376.01,0.32990944
2025-03-28,002594.SZ,比亚迪,127.51,128.94,125.84,126.18,127.51,-1.33,-1.043055,114940.0,4428715749.31,0.99,386.5,390.8,381.5,382.5,386.5,0.32988235
2025-03-31,002594.SZ,比亚迪,125.34,126.44,123.34,123.64,126.18,-2.54,-2.012997,115784.0,4370400299.42,1.0,380.0,383.28,374.0,374.9,382.5,0.32979461
2025-04-01,002594.SZ,比亚迪,124.6,124.63,120.13,120.51,123.64,-3.13,-2.531543,154072.0,5663384880.32,1.33,377.77,377.87,364.36,365.5,374.9,0.32971272
2025-04-02,002594.SZ,比亚迪,120.34,120.57,118.3,118.84,120.51,-1.67,-1.385777,117100.0,4226638862.52,1.01,365.0,365.67,358.88,360.5,365.5,0.32965326
2025-04-03,002594.SZ,比亚迪,117.18,119.19,116.76,117.85,118.84,-0.99,-0.833053,101023.0,3618676870.28,0.87,355.5,361.53,354.26,357.51,360.5,0.32964113
2025-04-07,002594.SZ,比亚迪,109.79,111.24,105.93,105.93,117.85,-11.92,-10.114552,273498.0,8911483833.66,2.35,333.34,337.7,321.76,321.76,357.51,0.32922054
2025-04-08,002594.SZ,比亚迪,105.93,110.64,104.68,107.85,105.93,1.92,1.812518,274644.0,8924529992.96,2.36,321.76,335.88,318.0,327.51,321.76,0.32930292
2025-04-09,002594.SZ,比亚迪,105.28,108.01,103.23,106.88,107.85,-0.97,-0.899397,211939.0,6822376377.27,1.82,319.8,328.0,313.66,324.6,327.51,0.32926679
2025-04-10,002594.SZ,比亚迪,110.18,114.36,110.01,110.81,106.88,3.93,3.677021,210896.0,7165511480.53,1.81,334.5,347.06,334.0,336.4,324.6,0.32939952
2025-04-11,002594.SZ,比亚迪,111.01,117.86,110.81,117.0,110.81,6.19,5.586138,189945.0,6621821826.86,1.63,337.0,357.55,336.4,354.98,336.4,0.32959603
2025-04-14,002594.SZ,比亚迪,119.74,119.91,117.21,118.34,117.0,1.34,1.145299,142069.0,5115484102.7,1.22,363.2,363.7,355.6,359.0,354.98,0.32963788
2025-04-15,002594.SZ,比亚迪,120.21,120.34,117.79,118.67,118.34,0.33,0.278858,116516.0,4195947008.5,1.0,364.6,365.0,357.33,359.97,359.0,0.32966636
2025-04-16,002594.SZ,比亚迪,117.55,117.68,114.71,116.06,118.67,-2.61,-2.199376,131828.0,4618462218.32,1.13,356.62,357.0,348.1,352.15,359.97,0.32957547
2025-04-17,002594.SZ,比亚迪,115.32,116.49,114.23,115.24,116.06,-0.82,-0.706531,85289.0,2985985218.94,0.73,349.94,353.45,346.67,349.68,352.15,0.32955845
2025-04-18,002594.SZ,比亚迪,114.64,114.64,113.34,114.01,115.24,-1.23,-1.067338,73860.0,2553879766.85,0.64,347.9,347.9,344.0,346.0,349.68,0.32950867
2025-04-21,002594.SZ,比亚迪,114.01,115.3,113.76,114.93,114.01,0.92,0.806947,74953.0,2609226235.17,0.64,346.0,349.87,345.24,348.76,346.0,0.32953894
2025-04-22,002594.SZ,比亚迪,114.93,117.65,114.27,116.96,114.93,2.03,1.766293,112122.0,3956085869.05,0.96,348.76,356.93,346.78,354.84,348.76,0.32961335
2025-04-23,002594.SZ,比亚迪,124.34,124.68,121.09,122.67,116.96,5.71,4.882011,247927.0,9216822110.03,2.13,377.0,378.0,367.23,371.99,354.84,0.32976693
2025-04-24,002594.SZ,比亚迪,122.84,123.54,119.79,120.68,122.67,-1.99,-1.622239,150892.0,5557113198.78,1.3,372.48,374.6,363.35,366.0,371.99,0.32972678
2025-04-25,002594.SZ,比亚迪,122.01,123.78,121.38,122.29,120.68,1.61,1.334107,133869.0,4975314905.12,1.15,370.0,375.3,368.1,370.83,366.0,0.32977375
2025-04-28,002594.SZ,比亚迪,121.05,121.05,117.53,118.68,122.29,-3.61,-2.951999,179783.0,6459136359.64,1.55,367.13,367.13,356.56,360.0,370.83,0.32966667
2025-04-29,002594.SZ,比亚迪,118.38,118.89,116.34,117.01,118.68,-1.67,-1.407145,118983.0,4237606410.13,1.02,359.1,360.63,353.0,355.0,360.0,0.32960563
2025-04-30,002594.SZ,比亚迪,116.98,116.99,115.11,116.37,117.01,-0.64,-0.546962,130479.0,4599074534.65,1.12,354.9,354.93,349.3,353.09,355.0,0.32957603
2025-05-06,002594.SZ,比亚迪,118.68,119.44,117.32,118.66,116.37,2.29,1.967861,148294.0,5326196143.28,1.28,360.0,362.3,355.92,359.96,353.09,0.32964774
2025-05-07,002594.SZ,比亚迪,120.34,120.57,118.06,118.41,118.66,-0.25,-0.210686,108840.0,3937980382.23,0.94,365.0,365.68,358.14,359.2,359.96,0.32964922
2025-05-08,002594.SZ,比亚迪,117.52,119.34,117.24,118.44,118.41,0.03,0.025336,83382.0,2994908337.11,0.72,356.52,361.98,355.7,359.28,359.2,0.32965932
2025-05-09,002594.SZ,比亚迪,118.93,120.68,118.44,119.75,118.44,1.31,1.106045,143726.0,5218995470.89,1.24,360.75,366.0,359.3,363.22,359.28,0.32969
2025-05-12,002594.SZ,比亚迪,120.34,122.1,118.87,122.1,119.75,2.35,1.962422,161370.0,5890708994.27,1.39,365.0,370.28,360.58,370.28,363.22,0.32975046
2025-05-13,002594.SZ,比亚迪,124.01,124.2,120.69,120.84,122.1,-1.26,-1.031941,131771.0,4874657843.91,1.13,376.0,376.58,366.03,366.5,370.28,0.32971351
2025-05-14,002594.SZ,比亚迪,120.84,123.04,119.8,123.04,120.84,2.2,1.820589,135693.0,5012059706.8,1.17,366.5,373.1,363.36,373.1,366.5,0.32977754
2025-05-15,002594.SZ,比亚迪,123.01,127.01,121.77,124.28,123.04,1.24,1.007802,208801.0,7894571014.52,1.8,373.0,385.0,369.28,376.8,373.1,0.32983015
2025-05-16,002594.SZ,比亚迪,123.69,129.01,123.2,128.4,124.28,4.12,3.315095,229328.0,8858484483.81,1.97,375.03,390.99,373.58,389.17,376.8,0.32993293
2025-05-19,002594.SZ,比亚迪,128.01,128.01,124.34,126.28,128.4,-2.12,-1.65109,161373.0,6159126224.05,1.39,388.0,388.0,377.0,382.81,389.17,0.32987644
2025-05-20,002594.SZ,比亚迪,126.51,130.28,125.84,130.28,126.28,4.0,3.167564,172100.0,6705400029.45,1.48,383.5,394.8,381.5,394.8,382.81,0.32998987
2025-05-21,002594.SZ,比亚迪,129.99,133.34,129.01,132.01,130.28,1.73,1.327909,199479.0,7967115092.16,1.72,393.94,404.0,391.01,400.0,394.8,0.330025
2025-05-22,002594.SZ,比亚迪,132.0,133.86,131.34,131.61,132.01,-0.4,-0.303007,146363.0,5868800084.14,1.26,399.98,405.56,398.0,398.8,400.0,0.33001505
2025-05-23,002594.SZ,比亚迪,131.68,137.67,131.39,133.68,131.61,2.07,1.572829,235574.0,9627525188.04,2.03,399.0,416.98,398.13,405.0,398.8,0.33007407
2025-05-26,002594.SZ,比亚迪,132.61,133.01,125.34,125.68,133.68,-8.0,-5.98444,309551.0,12014228946.46,2.66,401.81,403.0,380.0,381.0,405.0,0.32986877
