日期,策略,模型,仓位方式,股票代码,上涨概率,权重,原始季度收益,止盈止损后收益,RSI,趋势收益
2022-03-31,全市场等权基准,基准,等权,603022,,0.00023651844843897824,-0.0119,-0.0119,46.28551261690489,-0.10545349983317931
2022-03-31,全市场等权基准,基准,等权,603023,,0.00023651844843897824,0.1017,0.1017,59.36666666666667,0.05751562283360023
2022-03-31,全市场等权基准,基准,等权,603025,,0.00023651844843897824,0.1227,0.1227,59.09908663160808,-0.043921746148192775
2022-03-31,全市场等权基准,基准,等权,603026,,0.00023651844843897824,-0.0109,-0.0109,79.31874313940725,1.2192942571607182
2022-03-31,全市场等权基准,基准,等权,603027,,0.00023651844843897824,0.1931,0.1931,25.11980385601248,-0.4317544040915039
2022-03-31,全市场等权基准,基准,等权,603028,,0.00023651844843897824,-0.0168,-0.0168,59.76331360946746,0.0005662683751790354
2022-03-31,全市场等权基准,基准,等权,603029,,0.00023651844843897824,-0.1458,-0.1,95.7845950121386,0.4548201102246763
2022-03-31,全市场等权基准,基准,等权,603030,,0.00023651844843897824,-0.2259,-0.1,42.233135177048325,-0.09022445383488598
2022-03-31,全市场等权基准,基准,等权,603031,,0.00023651844843897824,-0.01,-0.01,76.16499259015313,0.538564514073687
2022-03-31,全市场等权基准,基准,等权,603032,,0.00023651844843897824,0.2877,0.2,91.6887055255827,3.6798972073977883
2022-03-31,全市场等权基准,基准,等权,603033,,0.00023651844843897824,0.2576,0.2,82.11710727550798,0.5731078321317258
2022-03-31,全市场等权基准,基准,等权,603035,,0.00023651844843897824,0.2542,0.2,65.6946454413893,0.2297247662194879
2022-03-31,全市场等权基准,基准,等权,603036,,0.00023651844843897824,0.0407,0.0407,63.89533656889639,0.09969588293736065
2022-03-31,全市场等权基准,基准,等权,603037,,0.00023651844843897824,-0.0006,-0.0006,67.35665493686608,0.1293738544671983
2022-03-31,全市场等权基准,基准,等权,603038,,0.00023651844843897824,-0.102,-0.1,37.06617957004355,-0.24826028063662897
2022-03-31,全市场等权基准,基准,等权,603039,,0.00023651844843897824,-0.3165,-0.1,13.529551388559227,-0.29517770719264
2022-03-31,全市场等权基准,基准,等权,603040,,0.00023651844843897824,0.149,0.149,12.70621270621271,-0.2072850937704065
2022-03-31,全市场等权基准,基准,等权,603041,,0.00023651844843897824,0.0527,0.0527,28.186274509803923,-0.10835725550000008
2022-03-31,全市场等权基准,基准,等权,603042,,0.00023651844843897824,-0.1452,-0.1,44.91525423728813,-0.03356419451932724
2022-03-31,全市场等权基准,基准,等权,603043,,0.00023651844843897824,0.2294,0.2,27.982510930668326,-0.21945694171002872
2022-03-31,全市场等权基准,基准,等权,603045,,0.00023651844843897824,-0.142,-0.1,80.85191882660237,0.312578286053496
2022-03-31,全市场等权基准,基准,等权,603048,,0.00023651844843897824,-0.0121,-0.0121,,
2022-03-31,全市场等权基准,基准,等权,603050,,0.00023651844843897824,-0.0036,-0.0036,66.32390745501286,0.1595204419943934
2022-03-31,全市场等权基准,基准,等权,603051,,0.00023651844843897824,0.4604,0.2,,
2022-03-31,全市场等权基准,基准,等权,603053,,0.00023651844843897824,-0.0074,-0.0074,36.14385614385614,-0.1578639349909865
2022-03-31,全市场等权基准,基准,等权,603055,,0.00023651844843897824,0.0772,0.0772,84.40225483939588,1.004630621245309
2022-03-31,全市场等权基准,基准,等权,603056,,0.00023651844843897824,-0.1674,-0.1,73.68155437799646,0.2715038283357649
2022-03-31,全市场等权基准,基准,等权,603058,,0.00023651844843897824,-0.222,-0.1,69.02482269503545,0.18264019754663008
2022-03-31,全市场等权基准,基准,等权,603059,,0.00023651844843897824,-0.0834,-0.0834,50.96023278370514,-0.023402930469033967
2022-03-31,全市场等权基准,基准,等权,603060,,0.00023651844843897824,0.015,0.015,31.51029748283753,-0.18987319494260946
2022-03-31,全市场等权基准,基准,等权,603063,,0.00023651844843897824,0.0949,0.0949,90.99844435016264,1.4051639220001713
2022-03-31,全市场等权基准,基准,等权,603066,,0.00023651844843897824,0.1751,0.1751,63.669250645994836,0.04771574176900395
2022-03-31,全市场等权基准,基准,等权,603067,,0.00023651844843897824,0.083,0.083,79.14459485972141,0.4679872939865597
2022-03-31,全市场等权基准,基准,等权,603068,,0.00023651844843897824,0.1131,0.1131,42.38481935697712,-0.33810062581596256
2022-03-31,全市场等权基准,基准,等权,603069,,0.00023651844843897824,2.8697,0.2,28.879937339151837,-0.38959615717984
2022-03-31,全市场等权基准,基准,等权,603070,,0.00023651844843897824,-0.3778,-0.1,,
2022-03-31,全市场等权基准,基准,等权,603071,,0.00023651844843897824,-0.0365,-0.0365,,
2022-03-31,全市场等权基准,基准,等权,603076,,0.00023651844843897824,0.3965,0.2,55.604241521339056,-0.08601883041243219
2022-03-31,全市场等权基准,基准,等权,603077,,0.00023651844843897824,0.2179,0.2,90.62034739454094,1.2941124044038732
2022-03-31,全市场等权基准,基准,等权,603078,,0.00023651844843897824,0.2838,0.2,79.87431264728987,0.38895649285367706
2022-03-31,全市场等权基准,基准,等权,603079,,0.00023651844843897824,-0.0838,-0.0838,5.338470005503581,-0.30059537031385475
2022-03-31,全市场等权基准,基准,等权,603080,,0.00023651844843897824,-0.0246,-0.0246,50.81858616447431,-0.13798029988920002
2022-03-31,全市场等权基准,基准,等权,603081,,0.00023651844843897824,0.0009,0.0009,48.892711244893576,-0.046146792609279896
2022-03-31,全市场等权基准,基准,等权,603083,,0.00023651844843897824,-0.2397,-0.1,73.91080175302913,0.1618720255468591
2022-03-31,全市场等权基准,基准,等权,603085,,0.00023651844843897824,0.2846,0.2,50.3531786074672,-0.0380136889956425
2022-03-31,全市场等权基准,基准,等权,603086,,0.00023651844843897824,0.3559,0.2,51.99023943876773,-0.03812717789948816
2022-03-31,全市场等权基准,基准,等权,603087,,0.00023651844843897824,-0.0769,-0.0769,0.0,-0.6007852255904523
2022-03-31,全市场等权基准,基准,等权,603088,,0.00023651844843897824,0.0551,0.0551,89.55470038482683,1.0299589966803198
2022-03-31,全市场等权基准,基准,等权,603089,,0.00023651844843897824,0.0083,0.0083,46.91809738249367,-0.04153611374093258
2022-03-31,全市场等权基准,基准,等权,603090,,0.00023651844843897824,0.0441,0.0441,100.0,1.1040062881080877
2022-03-31,全市场等权基准,基准,等权,603093,,0.00023651844843897824,-0.2336,-0.1,34.51293759512939,-0.08981377128411594
2022-03-31,全市场等权基准,基准,等权,603095,,0.00023651844843897824,-0.1214,-0.1,93.29021827000808,0.10741633354268632
2022-03-31,全市场等权基准,基准,等权,603096,,0.00023651844843897824,-0.0894,-0.0894,16.17050067658998,-0.5145985453574655
2022-03-31,全市场等权基准,基准,等权,603098,,0.00023651844843897824,-0.1243,-0.1,91.08607982199972,1.2219364037705902
2022-03-31,全市场等权基准,基准,等权,603099,,0.00023651844843897824,0.0518,0.0518,60.68036608530478,0.06710364109751366
2022-03-31,全市场等权基准,基准,等权,603100,,0.00023651844843897824,0.272,0.2,55.26096612992782,-0.019181471872844802
2022-03-31,全市场等权基准,基准,等权,603101,,0.00023651844843897824,0.0659,0.0659,87.15294117647059,0.15640485152500005
2022-03-31,全市场等权基准,基准,等权,603102,,0.00023651844843897824,-0.0532,-0.0532,,
2022-03-31,全市场等权基准,基准,等权,603103,,0.00023651844843897824,0.2364,0.2,3.761574074074076,-0.288725471914
2022-03-31,全市场等权基准,基准,等权,603105,,0.00023651844843897824,-0.1259,-0.1,80.31241818657824,0.5860523589576512
